id,title,label
1668,The inside story of Trump campaign’s connections to a big-money super PAC,1
4491,U.S. Flag Flies Over Embassy In Cuba For First Time In 54 Years,1
8352,US General: Warplanes Will Kill Fleeing ISIS Fighters Around Mosul,0
4583,Presidential Transition of Power Begins amid Nationwide Protests,1
6120,"Now More Than Ever, We Must Tell the Truth About the Iraq War",0
5392,Culture War – The ‘Have Mores’ Mock DAPL Protectors for Halloween,0
692,The Art of the Swindle,1
9531,"Luis Lázaro Tijerina: Americans and the Trump ""Victory"" - Russia News Now",0
4787,Temperament question dominates Clinton-Trump debate,1
2382,Are Democrats crippling Obamacare?,1
10390,Trump warning: the start of World War III and ISIS,0
6670,Trump Win Jitters New World Order Financial Markets,0
1566,"GOP contenders prep for loud, ugly holiday season",1
5500,Here’s What Happens in Your Brain When You Lie,0
9184,Donald Trump Destroyed as Fact Checker Reveals Trump Lies 20 to 37 Times Per Day,0
4146,"Work: It's not a four letter word, it's a world-changing vocation",1
2404,The most predictable disaster in the history of the human race,1
2626,"Hope and change, the Hebrew edition",1
8276,"Iraq and US confident to retake Mosul, Daesh can't 'conduct full-fledged military action'",0
588,The meaning of Matt Bevin: Why his victory undermines a major Democratic Party theory,1
8423,"NATO Goes On High Alert To Block Donald Trump Presidency, Put Hillary Clinton In Power",0
496,Nearly 300K New Jobs In February; Unemployment Dips To 5.5 Percent,1
9936,[WATCH] Hillary Clinton’s “Crazy Eyes” Surface AGAIN!,0
8012,"Yes, creationists can be 1 scientists, too",0
4142,"Rubio: My pro-family, pro-growth tax reform plan for the 21st century",1
7378,Ancient mosque inscription confirms Jerusalem Temple,0
5241,A new 50-state poll shows exactly why Clinton holds the advantage over Trump,1
5175,"#MemeOfTheWeek: Trump Asked 'The Gays,' And Got Answers",1
4293,Clinton debate performance enough to keep Biden on sidelines?,1
3278,Is Mitch McConnell next?,1
3438,Washington digs in for Supreme Court fight,1
7634,Comment on 4 Reasons Why Your Diet Sucks by The Most Important Concepts The Manosphere Taught Me,0
9222,Hillary Clinton enjoys solid lead in early voting: Reuters/Ipsos poll,0
9058,Hoping for the best and preparing for the worst: A look inside the American Redoubt movement,0
726,"Trump Willing to Meet N.Korea's Kim, Wants to Renegotiate Paris Climate Accord",1
8896,‘Anti-Establishment’ Trump Plans to Appoint Goldman Sachs and George Soros Insiders,0
9762,Comment on Award Winning American Journalist Exposes The True Origin Of ISIS & The “War On Terror” by HILLARY CLINTON’S TIES TO ISIS SUPPORTERS | osmanisnin,0
2724,The attacks on George Stephanopoulos are getting the problem backward,1
4695,"Fight night in Las Vegas: High stakes for Trump, Clinton and Chris Wallace",1
4824,Trump’s Hitlerian disregard for the truth,1
93,University of Missouri protests: 'Just a beginning',1
5292,US-backed Forces Launch Raqqa Offensive as Terror Fears Grow in Europe,0
1645,"Here’s Hillary Clinton’s big 2016 challenge, in one chart",1
7903,"World Champion Boxer Manny Pacquiao Builds 1,000 Homes For Poor Filipinos",0
8911,JUST IN: FBI Reopens Hillary Clinton Email Probe,0
6002,What Is At Stake In the Election,0
3522,Donald Trump featured in new jihadist recruitment video,1
5359,Purely Coincidental or the Path to a Stolen Election? Voters Report ‘Irregularities’ with Voting Machines Across the US,0
342,How Rand Paul’s criminal justice pitch is playing on the trail,1
3783,Police shooting of Antonio Zambrano-Montes in Washington state could be the next Ferguson,1
5951,The words Extraordinary Claims needs to be banished when talking Extraterrestrials,0
5705,Selling ‘Regime Change’ Wars to the Masses,0
9301,DAMNING Clinton Footage Leaks DAYS Before Election – SEE IT BEFORE IT'S DELETED,0
7550,"Black Agenda Report for Week of Oct 31, 2016",0
4230,Donald Trump can’t stop saying nasty things about women. It could cost him.,1
2263,We Republicans Lost On Gay Rights. That’s A Good Thing.,1
3281,"Senate Leaders Announce Deal On Human Trafficking Bill, Clearing Path For Loretta Lynch Vote",1
7059,Report Exposes Inner Workings of Facebook and How Clinton Loyalists Control Your Newsfeed,0
3152,Anti-Semitism growing in Europe,1
7598,"Comment on ""The Working Class Won the Election"" by Paul Craig Roberts",0
1582,Republicans are the ones hiding behind ‘political correctness’,1
2523,Seeking Refuge: Five lessons from Europe's migration crisis,1
7178,Load of manure dumped at Democratic headquarters,0
6529,The Trump Campaign Actually Has a Hillary 'Voter Suppression' Strategy with 3 Key Targets,0
8109,"Police: Oklahoma Double Murder Suspect Has Hit List, May Be Headed to Nevada",0
403,The Nation He Built,1
3418,A Hindu Justice? Why Religion Matters for the High Court,1
3457,Supreme Court Rules Obamacare Subsidies Are Legal,1
2182,To defeat ISIS we need grownups,1
2362,Hillary Clinton’s push on gun control marks a shift in presidential politics,1
1405,KRAUTHAMMER: Jeb Bush had a breakout performance in the Fox News debate,1
1586,Is GOP ready to unite against Trump for his Muslim ban?,1
4473,Republicans Target Senate Democrats Over Menendez Contributions,1
2347,#MemeOfTheWeek: That Article From The Onion About Mass Shootings,1
6806,Why Trump Won and Why Clinton Lost    :,0
10377,Taking Back Presidential Power,0
2919,Iraqi forces reportedly begin attack to recapture Tikrit from ISIS,1
7126,Cheyenne River Sioux Chairman Brings Pipeline Opposition to Meeting With President Obama,0
6570,These Blast Points on Hillary's Campaign... Only The Deep State Is So Precise,0
4302,"You’re a Nazi, and other shocking truths according to Trump’s fact-checking rules",1
7988,"Peaceful, sincerely, with grace: Paris attacks commemorated with floating lanterns",0
1306,GOP establishment stares into the abyss,1
10393,Comment on Will the Cost of a “Self-Driving Taxi” 1ly Be Sixty-Seven Cents ($0.67) a Mile? McKinsey’s Mysterious Footnote 17 by JTMcPhee,0
4990,Why Libertarians (and Other 3rd Parties) Should Thank Donald Trump,1
1217,Donald Trump rejects Mitt Romney's ironic tax attack,1
5459,Not guilty: The power of nullification to counteract government tyranny,0
6881,Voting is the Problem. Here’s the Solution.,0
2824,Understanding the U.S. talking points on Iran,1
8267,REASONS TO BELIEVE JULIAN ASSANGE IS IN CIA CUSTODY….,0
5507,Anthony Weiner Sends Apology Sext To Entire Clinton Campaign - The Onion - America's Finest News Source,0
5493,Podesta To Mills: “We Are Going To Have To Dump All Those Emails”,0
991,Cruz is as bad as Trump and maybe worse: Column,1
6217,"Leaked: Podesta's Satanic ""Spirit Cooking"" Dinner. Distrubing Stuff Beyond Belief!",0
2223,Will US-Gulf summit bridge the gap on Iran – or highlight disconnects? (+video),1
1229,"Hillary Clinton Pitches Team Effort to Solve Country’s Troubles, Shows Softer Side",1
1023,"Is Donald Trump 1ly, Finally Falling Apart?",1
5894,No wikileakes from Kim Dotcom... nothing... zip... zero,0
4011,Russia warns US of ‘unintended incidents’ over Syria,1
3509,The scariest thing about Brussels is our reaction to it | Simon Jenkins,1
10286,Difference Between Growing Up In The 1960s Compared To 2016,0
9197,Trump teaches his supporters how to vote correctly,0
7473,Rep. Gowdy on the impact of the FBI’s new Clinton inquiry,0
6266,"His Fans Are Calling Trump Brave, But Here’s How Hillary Faced Down Man Who Stormed Stage (VIDEO)",0
9944,"Dakota Access Pipeline violence grows as militarized police use extreme force, tear gas on praying protesters",0
9840,"Money Laundering Scheme Exposed: 14 Pro-Clinton Super PACs, Nonprofits Implicated",0
1716,Hillary Clinton's happy dance won't last,1
840,What to watch for in the Indiana primary,1
8953,GERMAN INTERIOR MINISTER demands that Italy send all new illegal alien Muslim invaders back to Africa,0
5887,There’s Toxic Air In Your Home and This Is You Can Get Rid of It Naturally,0
2082,COP21: 'Never have the stakes been so high',1
7144,This Is How Putin Celebrated Trump’s Election Win,0
5741,Why Trump Won; Why Clinton Lost,0
3219,Round I in Iowa: Scott Walker Emerges,1
8402,Victim Blaming the Planet,0
1924,Hillary Clinton Responds To Email Controversy: 'I Want The Public To See My Email',1
9692,Clinton Network Concerned About Teneo’s Consulting Behavior,0
3580,Why does ISIS keep making enemies?,1
4697,The Daily 202: Trump 1ly is in danger of losing Utah,1
4928,Clinton Enters Fall With Key Advantages in White House Race,1
9971,"Podesta Part 18: Wikileaks Releases Another 1,300 Emails; Total Is Now 31,500",0
1315,What you need to know about the New Hampshire primary,1
9235,"This smart, harmless pesticide patent could take down Monsanto and change the world",0
3963,NATO and Putin: Downed Russian bomber is big threat,1
6375,Assange claims ‘crazed’ Clinton campaign tried to hack WikiLeaks,0
9704,The most durably Democratic county in the country could go for Trump,0
6994,Donald Trump a KGB Spy?,0
1366,Rand Paul Drops Out Of White House Race,1
6681,West covering up crimes of Bahraini regime: Analyst,0
7668,"No, Mexico Doesn’t Have A Wall On Its Southern Border—But If Trump Wins It Might Build One",0
5143,Donald Trump's run: He was just the man he was waiting for,1
6755,"Episode #159 – SUNDAY WIRE: ‘Tick-Tock USA’ with guests Dr Marcus Papadopoulos, Basil Valentine",0
6117,"Trump Haters Mow Down Signs, “Black Women for Trump” Make Them Famous",0
4791,AP FACT CHECK: Claims in the VP debate,1
8650,Why You Should Drink Carrot Juice Daily? How to Make Your Own?,0
680,"Ugly, bloody scenes in San Jose as protesters attack Trump supporters outside rally",1
9703,PrankGate? Patriots' Gostkowski Terrorizing NFL Via Prank Calls,0
6486,Millions of South Koreans Rise Up Against Shadow Government,0
4900,Why did Mexico invite Donald Trump for a visit? (+video),1
9454,Paintings 'almost no one else seemed to be doing',0
1942,Hillary is new and improved! Take as directed.,1
8924,"Without Bold Agenda, Warn Progressives, A Clinton Presidency Won’t Stand Chance",0
10474,The Double Standards of American Politics (What Do I Tell My Daughter?) · Guardian Liberty Voice,0
6458,Civil War in the GOP: Trump Leading “Long Experiment in Populism… New Republican Party”,0
7949,"Comment on ""What Hath Trump Wrought?"" by Pat Buchanan",0
716,Protests at Donald Trump rally overshadow Washington primary win,1
3153,Obama takes fire for,1
647,Bernie Sanders is expected to endorse Hillary Clinton today. What did his movement mean?,1
6548,WikiLeaks Revelations Leave The Federal Emperor Wearing No Clothes,0
4334,"Trump Doubles Down On McCain Criticism, Refusing To Apologize",1
1769,Why Scott Walker's supernova campaign burned out (+video),1
117,"Baltimore, race and matters of perception",1
6647,WORLD WAR 3 is Now * HILLARY Clinton Is Mushroom Cloud Waiting to Happen,0
196,Congress inches closer to cliff,1
1548,Carson Doubles Down on 'Muslim' Comments: 'Sharia Inconsistent with Constitution',1
9334,It Looks Like George Soros is Funding the Trump Protests Just Like He Funded The Ferguson Riots,0
5259,"In clash between Trump and the Khans, new signs of a cultural and political divide",1
6709,CHARLESTON ‘ON EGGSHELLS’ ON EVE OF TWO RACIALLY CHARGED TRIALS |,0
566,Chris Christie says debt-free college is 'wrong',1
7797,"Just Weeks After Obama’s Executive Order on Catastrophic Space Weather Events, a Coronal Mass Ejection Is Set to Hit on Election Day?",0
6645,PUTIN’S LATEST ATTACK AGAINST HILLARY CLINTON AND THE U.S ESTABLISHMENT,0
339,"New York prison escape: Worker questioned, source says",1
10514,"Texas Republican Calls Hillary The WORST Word You Could Ever Call A Woman, Blames Staffer (IMAGES)",0
3321,"VA Secretary Robert McDonald admits lying about Special Forces service, apologizes",1
10149,"Texas County Enacts ""Emergency Paper Ballots"" After ""Software Glitch"" In Voting Machines",0
4339,Jeb Bush and Iraq: What price family loyalty? (+video),1
5883,Iraqi Soldier Battling in Mosul Reunited with His Family After Two Years of Estrangement,0
3832,House Committee Report Finds Secret Service Is 'An Agency In Crisis',1
572,History class becomes a debate on America,1
8775,Congress: Hillary Will Be Impeached If She Becomes President,0
1125,Poll: Trump leads GOP race nationally but with weaker hold on the party,1
4131,Jesse Matthew charged in Hannah Graham's murder; DA will not pursue death penalty,1
3840,"With Iran deal, Obama makes bad history",1
7696,23 Things to Do to Improve Your Mental Health,0
2255,Kentucky clerk still won't issue same-sex marriage licenses,1
5367,"NATIONAL REVIEW, Conservatism Inc., Plan To Cave EVEN MORE On Immigration!",0
3689,Ore. Gunman Asked Victims If They Were Christians,1
8829,BREAKING: Muslim shot dead after trying to KILL GUARD at US EMBASSY in Kenya,0
3063,Why we miss the unpolarizing Pat Moynihan,1
1547,Why are these candidates losing the GOP race so far?,1
9025,Former DEA Prescription Head Drops a BombShell — Congress Protects Big Pharma & Fuels Opioid Crisis,0
4271,Sanders won't call for release of Clinton's bank speech transcripts,1
4183,Trump’s impending nomination means it’s time for a third party,1
4160,The College Loan Bombshell Hidden in the Budget,1
7678,It Took Less Than 2 Hours For The New Email Investigation Story To Completely Collapse (VIDEO),0
1397,How Predictive Are Iowa And New Hampshire?,1
5730,ISIS Executes 300 Iraqi Civilians by Firing Squad North of Mosul,0
10425,Common painkillers linked to increased heart failure risk,0
6624,"THIS Test Will Tell If You Are An Indigo, A Crystal Or A Rainbow Child!",0
8457,6 Places Voter Fraud Has Already Happened… But Don’t Worry,0
4864,Trump: 'We Must Replace Globalism with Americanism',1
6274,"Hillary Clinton introduces Michelle Obama at campaign rally (wait, WHAT?) [video]",0
9356,Who reckons this might not be a legit iPhone charger?,0
6902,"Comment on If Clinton Goes Down, Loretta Lynch Will Go Down With Her by Truth Detector",0
9743,"Arianna Huffington, journalist: echo chamber for Hillary Clinton",0
3289,Obama On Loretta Lynch: 'You Don't Hold Attorney General Nominees Hostage',1
407,Profit sharing was supposed to be a silver bullet for middle-class success. What happened?,1
6765,The FBI and DOJ Summed Up By One BRUTAL Cartoon,0
6097,"News And Views From The Nefarium – November 3, 2016 [Video]",0
10057,How the election battle shapes up,0
1853,Trump: O'Malley 'weak' and 'pathetic' for apologizing to Black Lives Matter protestors,1
950,Ted Cruz’s 5-percent flim-flam: His latest economic promise is a 1 laugher,1
8701,"In my timeline it was Michael Barage, Rump and Billary",0
1708,"Hillary Clinton wins debate, Bernie Sanders rises in polls",1
2051,"Parsing Biden's words: If Hillary runs, he won't - Politics.com",1
9500,United We Grand - The Onion - America's Finest News Source,0
8027,Former Attorney General Janet Reno Passes Away,0
8545,Media Self-Destruct over Trump,0
136,"To finish MLK's work, face up to racism (Opinion)",1
7208,"Bill Clinton Inc: Billions for the Foundation, $116 Million for the Clintons",0
8799,Comment on Corporate Democratic Party Think Tank ‘Third Way’ Exposed by Dear Centrists: The Left Has Something to Say Whether You Like It or Not,0
3990,"Russian jet crashes in Egypt's Sinai Peninsula, killing 224 people",1
8748,WATCH: Mass Shooting Occurs During #TrumpRiot; Media Ignores (Video),0
10135,The Anti-Trump Protesters Are Tools of the Oligarchy,0
2008,Jeb on running as a Bush: 'Interesting challenge',1
9893,VA Hospital Honors Decorated Veteran of Three Wars with Free Side of Mashed Potatoes | GomerBlog,0
9113,"British banker took 60g of cocaine while torturing & killing prostitute, court told",0
7441,Bill Black: Wall Street’s Apologist-in-Chief Mansplains Regulation to Senator Warren,0
7211,"“We are losing control of the streets,” say police as Angela Merkel’s Germany descends into chaos and lawlessness",0
5066,Will Bill Clinton's best effort be enough?,1
3639,At least 12 dead in shooting at office of satirical French magazine,1
8191,"Hillary is So Unpopular, She Has to Pay Off Youth Voters and Fabricate Her Rallies",0
6280,"Because of Hillary Clinton, Emergency-Contraception Is Banned In Honduras",0
2833,"Iran, world powers agree to nuclear deal",1
3478,Supreme Court Throws Out Ruling On Obamacare Contraception Mandate,1
5222,"In era of Trump, spin cycle gets a makeover",1
1250,Clinton Camp in Damage-Control Mode Over 'Top Secret' Emails,1
6252,North Dakota had 292 oil spills in 2 years officially disclosed 1 to the public,0
855,"Clinton rails against big banks, but refuses to release Wall Street speeches",1
9273,Fresno State Student Transitions to a Male,0
6625,"Comment on The Liberal Conservative Examines The Bill Of Rights, Part VIII by Entertainment and Movie reviews with tips on how to get Website Traffic and Make Money Online.",0
5934,Yemeni forces fire ballistic missile at Saudi Arabia’s Jeddah airport,0
6717,Jim Rogers: It’s Time To Prepare; Economic And Financial Collapse Imminent (VIDEO),0
10234,What to Expect From the New Congress,0
9206,Clinton Promises To Scrap ‘Pointless’ FBI If Elected,0
10269,Jesus Christ’s ‘Burial Slab’ Uncovered During Restoration,0
6400,Knesset Speaker asks Vatican to join battle against UNESCO’s denial of history,0
1223,Mitt Romney Could Soon Endorse Marco Rubio. Will Jeb Join Him?,1
8530,4 Motivation-Zapping Thoughts To Identify and Eliminate,0
7755,How World War III Could Start,0
3590,Charlie Hebdo editor-in-chief: ‘Religion should not be a political argument.’,1
10187,John Pilger: ‘The truth is… there was no one to vote for’ (Going Underground US election special),0
3898,Ashton Carter Is Sworn In As Obama's 4th Defense Secretary,1
2816,Historic nuclear deal reached in Vienna: What does it mean for Iran?,1
883,Can Cruz-Kasich strategy 1ly stop Trump?,1
3671,Obama’s inconsistent claim on the ‘frequency’ of mass shootings in the U.S. compared to other countries,1
8845,Halloween Costumes Mocking #NoDAPL Activists Hit Social Media,0
2502,Appeals court rules against Obama’s immigration plan,1
7153,"NATO, Russia To Hold Parallel Exercises In Balkans",0
3117,The vengeful god of Kim Davis: The powerful forces we ignore when we fixate on one Kentucky clerk,1
3834,"South Dakotans may not like Obama, but they’d like to see the president",1
9875,October Surprise: ABC Uncovers “Millions” of Payments From Russia To Trump,0
4109,Republicans finally pass an Obamacare repeal. Do GOP voters care?,1
7660,FBI Agent Accuses James Comey Of ‘Trampling On The Rule Of Law’,0
3884,Dan Pfeiffer to leave White House,1
9884,Contaminated food from China now entering the U.S. under the 'organic' label,0
4599,Exclusive Clinton op-ed: I'll look for common ground,1
5347,Don’t Believe The Myth That Weightlifting Will Slow You Down,0
5048,"Poll: Voters trust Trump on economy, Clinton on nukes",1
80,NC Governor Partially Changes 'Bathroom Bill' after Backlash,1
9393,Donald Trump Is The King Of Russian Spies,0
4033,Obama: ‘Africa is on the move’,1
2195,“Where is the public outcry for an explanation of how the longest war in American history is on a course to end in failure?”,1
8942,The Arrivals Bosanski Prijevod 36-theStoryOfJesus,0
6919,Hamas Member Admits On Live TV That ‘Palestine’ Never Existed,0
9584,The Hillary Era is Coming: Worry!,0
8508,The FBI's Clinton Investigation Is Wider Than Assumed,0
63,White people have a race — but everyone flips out when we talk about it,1
2323,N.J. Gov. Christie walks a fine line on gay marriage,1
2367,Democrats Push to Prevent Gun Sales to Terror-list Suspects,1
4259,"Contests in South Carolina, Nevada to test the appeal of the outsiders",1
4972,Donald Trump Call For Immediate Shutdown of Clinton Foundation,1
294,Louie Gohmert For House Speaker?,1
2657,Secretary of Labor Tom Perez on how to fight for social change,1
9853,"Wikileaks: Clinton, Podesta Agreed Not To Distribute Confidential Intel By Private Email Account",0
8920,Wolf Richter: What the Heck’s Going on with Foreclosures? Why this Spike?,0
6927,RED ALERT: China officially orders its citizens to prepare for WW3 as tensions with the United States boil over,0
8260,The World is Waking Up and it’s Magic to Watch,0
686,"If Donald Trump gets rattled by press, how would he handle Putin?",1
3514,Belgian police hunting 2 mystery bombers believed to have survived Brussels attacks,1
7848,"Health Ranger to launch revolutionary, certified organic, non-GMO preparedness food line this Thursday",0
8708,France Plans to Implement Universal Biometric IDs,0
5519,NEW WIKILEAK : Top Clinton Operative Believes “BLACK VOTERS ARE STUPID” – TruthFeed,0
2815,The Latest On Iran Deal: Obama Says Deal Provides New Way Forward,1
9628,Israel preparing for one-sided UN Security Council resolutions,0
4062,"Senate Dems back down on Iran, say won’t support sanctions bill yet",1
5099,"Melania Trump Plagiarized Michelle Obama, a Woman Republicans Said Hated America",1
2161,Yosemite free-climbers reach top of El Capitan,1
7312,Peter Thiel On Trump,0
2554,Three Likely GOP White House Hopefuls Back Legal Status for Illegal Immigrants,1
7605,"Comment on India Moves to Severely Restrict Use of Cash, Forcing Much of Economy Into Barter by Bugs Bunny",0
8051,Migrants FLOOD Into U.S. From Mexico Right Before Election,0
2542,Scott Walker: Wall on Canadian Border Worth Reviewing,1
3373,"State Dept. uncovers nearly 18,000 missing emails sought from ex-Clinton spokesman",1
9410,Police Departments Refuse Participation In Dakota Access Pipeline Crackdown,0
7360,Donald Trump and the Equilibrium to Come | New Eastern Outlook,0
2116,Environment 'Has Never Been A Partisan Issue' For EPA Administrator,1
2654,Obama pushing to diversify federal judiciary amid GOP delays,1
5119,Why presidential candidates' faith matters less and less to voters,1
355,"DOJ: Guardsman, cousin charged with supporting ISIL",1
1339,Obama will not endorse candidate in Democratic primary race,1
8378,Will #DraftOurDaughters Bring Hillary Down?,0
5068,Michelle Obama's full DNC speech: Best of the night?,1
6597,They Knew: The End of the Clinton Lies Begins,0
7467,The USA Era (1945 - 2008) in Retrospect,0
5822,Russia Warns US In Total Breakdown After FBI Notifies Obama All Hillary Emails Found,0
4729,"Mormon Exodus: Trump, Clinton Tied in Utah at 26%; McMullin 22%, Johnson 14%",1
1588,Why Clinton remains inevitable — almost,1
4722,Fact-checking the second Clinton-Trump presidential debate,1
7838,Sandy Hook Promise Rakes In $6 Million (VIDEO),0
531,Obama veers left,1
4931,Libertarians hope rallies and ads can nudge them into the presidential debates,1
2943,Islamic State admits defeat in Kobani; blames airstrikes,1
3953,Obama On Climate Change: 'I Actually Think We're Going To Solve This Thing',1
1922,"Mike Huckabee on Netanyahu, wage stagnation, 2016 and more",1
2485,Crucial Rule Is Delayed a Year for Obama’s Health Law,1
3642,At least 12 dead after terror attack at Paris newspaper office (+video),1
6289,World leaders' personal chefs sample Indian market fare,0
9734,An Open Letter to Black South African Police Officers,0
9664,Gay man finds it in himself to tolerate religious person,0
9755,US Spy Chief: Asking North Korea To Stop Nuke Program a ‘Lost Cause’,0
2074,The Devastating Consequences Of A 'Small' Rise In Global Temperatures,1
2577,"Cost, logistics of Obama immigration plan raise concerns before launch",1
9383,General is most senior Army officer to kill self,0
5905,Putin Mocks Clinton Claim Of Russia Election Meddling: ‘Is U.S. A Banana Republic?’,0
8513,Attack of the Clones translated into Chinese and back to English makes for hilarious subtitles,0
7229,Seth Meyers Takes ‘A Closer Look’ At The Final Stretch Of The Election Season (VIDEO),0
4150,HUFFPOLLSTER: Growing Economy Good News For Obama,1
6104,Soros-Linked Voting Machines Cause Concern over Rigged Election,0
6657,"Israel settlements legal, Trump aide says, playing anti-Iran video message on Mount Zion",0
3791,3 Members Of Muslim Family Shot Dead In Chapel Hill,1
10268,Is Obama preparing a parting shot on Israel? This President must not bind the next,0
5529,“Scary Stories In 5 Words” are terrifying tales for people short on time,0
8248,BUSTED: Eric Trump Admits Daddy ‘Started The Conversation’ About Obama’s Birth Certificate (AUDIO),0
6788,"Wolf Richter: Done in by Overcapacity, Stagnant World Trade, and China, Korean Shipbuilders Collapse on Top of Taxpayers",0
3670,Stating the obvious? FBI awkwardly acknowledges San Bernardino massacre likely terrorism,1
9667,Alex Collier on Angels 2016-10-22 [VIDEO],0
6157,What Is To Be Done?,0
6667,"American Dream, Revisited",0
2639,"Thousands of rape kits left untested despite federal pledge, critics blame DOJ",1
1060,Mr. Trump goes to Washington: The sur1 spectacle of a know-nothing GOP frontrunner,1
5777,Fox News Just Exposed Hillary’s ILLEGAL VOTING Scheme To The Entire Country!,0
468,Oil prices could fall further if Iran nuclear deal is reached,1
8360,Why Are Russia and China Buying Up All of America’s Food? Paul Martin and Dave Hodges,0
526,Obama to propose spending $74B more in 2016 than mandatory spending cuts,1
5624,US Votes 'No' As UN Adopts Landmark Resolution Calling to Ban Nuclear Weapons,0
4971,"Trump: I'll Only Lose With 'Cheating,' Asks Supporters To Watch Polling Places",1
1288,"Clinton looks to sisterhood, but votes may go to Sanders",1
2242,Clinton campaign denies access to pool reporter,1
5458,Europeans have no future - Putin on Migrant Crisis [Video],0
5256,"Doug Schoen: Trump, Hillary and the forgotten swing vote -- seniors",1
10355,Re: Americans Want Hillary in Jail - Rightly So!,0
5442,BRICS Do Not Lack Mortar: What Detractors Should Know - Rakesh Krishnan Simha,0
1439,How the GOP can take back the White House,1
2528,"Sorry Jeb, 'anchor babies' is a slur",1
1331,Fight night: Why the South Carolina showdown could turn bloody,1
4162,Battle over Scalia’s replacement already spilling into Senate races,1
9450,WikiLeaks Podesta Emails Confirm Hillary’s Health Issues,0
1913,Clinton struggles to contain media barrage on foreign cash,1
4700,What WikiLeaks hack says about Clinton: Our view,1
2676,Providing Balanced Information Is Not Facebook's Goal - NYTimes.com,1
5216,Which States Can Gary Johnson and Jill Stein Spoil?,1
9802,On Trump’s victory,0
720,Trump Hits 'Magic Number' of Delegates Required for Nomination,1
21,OPINION: Both sides of abortion debate need to talk more honestly,1
6669,Vine 2013-2016: celebrate the life and death of an app with these 12 clips,0
4551,"Possibility of fire aboard EgyptAir flight raised as body parts, debris found in Mediterranean",1
9072,These New Solar Panels Use Sunlight to Create Clean Drinking Water from the Air,0
6024,"Hacker Guccifer 2.0 Says Election Could Be Rigged, Promises to Monitor 'from Inside'",0
789,Presumptive Nominee? Trump Indiana Win Creates Big Challenge to Unite Party,1
3372,Is the Hillary email scandal Watergate all over again?,1
2363,Do Britain’s gunless bobbies provide answers for America’s police?,1
5807,Top EU Official Disputes That Trump Could Upend Iran Nuclear Deal,0
8669,Another 4.6-Magnitude Tremor Hits Central Italy After Two Earthquakes,0
2464,Christie is wrong. Vaccination is not a personal decision. It's a social obligation.,1
5228,Steve Case: Why I’m voting for Hillary Clinton,1
5774,Comment on Unprecedented letter from Chair of Joint Chiefs suggests U.S. military does not want a President Hillary by joworth,0
7883,Israel Tracked ‘Anti-Government’ Journalists On Facebook,0
6207,Newt Says GOP Women Are Actually Thanking Him for Calling Out Megyn Kelly on ‘Sex Obsession’,0
7626,An Admittedly Ingenious Low,0
1526,Week of Donald Trump-Hillary Clinton feud a taste of things to come,1
5151,Trump calls for charges against Clinton after FBI interview in email investigation,1
5375,Teenager ‘enamored with ISIS’ in court over ‘viable device’ found on London Underground,0
9891,How To Talk To Your Child About Death - The Onion - America's Finest News Source,0
9191,Busted: Bill Recorded Telling Mistress To Deny That Clintons Helped Her Get A State Job,0
9958,BREAKING: U.S. And Russian Jets Almost Collide Over Syria,0
4203,"Cruz takes all 14 delegates at Wyoming GOP convention, NY primary next",1
2300,Think Indiana is bad? It's legal to deny service to gay and lesbian people in 29 states.,1
9746,Crossing the Acheron: Back to Vietnam,0
2997,"Before leak, NSA mulled ending phone program",1
8834,“America has lost” in the Philippines,0
2151,Report: Solar industry added jobs 20 times faster than the national average last year,1
2169,The teachable moment of Saudi Arabia’s economic threat against the United States,1
10164,What Are Saponins? Discovering Their Health Benefits,0
3056,This astonishing chart shows how moderate Republicans are an endangered species,1
8238,Why the Democrats Keep Losing the Congress,0
7262,Will Barack Obama Delay Or Suspend The Election If Hillary Is Forced Out By The New FBI Email Investigation?,0
1634,The wingnut myth that refuses to die: The one simple reason why there’s no “liberal media conspiracy”,1
10416,LEAKED BOMBSHELL: The Shocking Truth About Hillary That Huma Abedin Has Concealed For Years,0
10020,Bombshell: 2006 audio of Hillary Clinton proposing rigging Palestine election,0
1943,Dems’ scary electoral future: Why the progressive sales pitch is getting harder,1
5452,Chinese Immigrants Demand Protection from Paris Muggers,0
10192,Transylvania Recalls Melania Trump While Movement To Deport Her Gains Steam,0
1762,OnPolitics | 's politics blog,1
6260,NYC Democratic Election Commissioner: “They Bus People Around to Vote”,0
1976,"Poll: With 2016 approaching, Clinton maintains advantages",1
4585,"Facebook is full of 0 news stories. On Election Day, don’t fall for them.",1
5745,Electric Floors Could Generate Renewable Energy From Walking,0
8670,Kind Samaritan Pays Off All Overdue Lunch Fees At Hometown Elementary School,0
845,"Why now, John Kasich?",1
9688,New Heavy-Duty Voting Machine Allows Americans To Take Out Frustration On It Before Casting Ballot - The Onion - America's Finest News Source,0
222,House approves Syrian refugees bill,1
4300,Round 2: GOP rivals try to ding Trump at debate – front-runner hits back,1
5646,Hillary admits creation of Mujahedin plague,0
6542,Russia prevented Spain from diplomatical conflict denying its proposal,0
9321,Get Ready For A Likely Market Crash After Election [Video w/ Transcript],0
4602,When white nationalists show up to 'monitor' the polls,1
8237,Michelle Obama Deletes Hillary Clinton From Twitter,0
5543,DAPL Protesters Proven Right as Largest Gas Pipeline in U.S. Experiences Massive and Deadly Explosion,0
